timetable_id,day,time_slot,subject_id,faculty_id,room
TT1351,Friday,11:15-12:15,SUB0537,F0412,B234
TT1352,Wednesday,09:00-10:00,SUB0586,F0362,B234
TT1353,Monday,03:00-04:00,SUB0488,F0712,B220
TT1354,Tuesday,12:15-01:15,SUB0887,F0407,B208
TT1355,Tuesday,02:00-03:00,SUB0780,F0520,A132
TT1356,Tuesday,02:00-03:00,SUB0116,F0008,B230
TT1357,Monday,09:00-10:00,SUB0284,F0984,A102
TT1358,Thursday,10:00-11:00,SUB0321,F0500,B236
TT1359,Tuesday,09:00-10:00,SUB0310,F0292,B221
TT1360,Friday,02:00-03:00,SUB0469,F0526,A143
TT1361,Wednesday,02:00-03:00,SUB0477,F0266,B231
TT1362,Thursday,09:00-10:00,SUB0371,F0770,A123
TT1363,Wednesday,03:00-04:00,SUB0658,F0514,A115
TT1364,Monday,12:15-01:15,SUB0544,F0245,B215
TT1365,Thursday,03:00-04:00,SUB0425,F0627,A109
TT1366,Friday,11:15-12:15,SUB0526,F0405,B250
TT1367,Monday,10:00-11:00,SUB0093,F0360,A108
TT1368,Monday,02:00-03:00,SUB0606,F0870,B232
TT1369,Monday,10:00-11:00,SUB0245,F0580,B213
TT1370,Wednesday,09:00-10:00,SUB0445,F0441,A113
TT1371,Wednesday,10:00-11:00,SUB0396,F0109,B209
TT1372,Wednesday,12:15-01:15,SUB0335,F0286,A118
TT1373,Wednesday,09:00-10:00,SUB0984,F0208,A130
TT1374,Thursday,02:00-03:00,SUB0566,F0667,B222
TT1375,Tuesday,02:00-03:00,SUB0105,F0200,B225
TT1376,Monday,12:15-01:15,SUB0010,F0859,A134
TT1377,Thursday,10:00-11:00,SUB0412,F0384,B204
TT1378,Wednesday,12:15-01:15,SUB0599,F0757,B232
TT1379,Thursday,09:00-10:00,SUB0340,F0668,A109
TT1380,Friday,02:00-03:00,SUB0201,F0444,A142
TT1381,Wednesday,02:00-03:00,SUB0474,F0266,A102
TT1382,Tuesday,03:00-04:00,SUB0888,F0390,A112
TT1383,Wednesday,02:00-03:00,SUB0375,F0537,A120
TT1384,Wednesday,11:15-12:15,SUB0775,F0876,B248
TT1385,Friday,12:15-01:15,SUB0419,F0272,B214
TT1386,Thursday,12:15-01:15,SUB0717,F0475,A108
TT1387,Tuesday,12:15-01:15,SUB0037,F0022,B246
TT1388,Thursday,10:00-11:00,SUB0083,F0600,B245
TT1389,Thursday,03:00-04:00,SUB0629,F0302,B228
TT1390,Wednesday,11:15-12:15,SUB0208,F0757,B230
TT1391,Wednesday,02:00-03:00,SUB0787,F0717,B230
TT1392,Tuesday,09:00-10:00,SUB0958,F0836,B237
TT1393,Friday,02:00-03:00,SUB0389,F0900,A148
TT1394,Wednesday,09:00-10:00,SUB0923,F0715,A133
TT1395,Wednesday,10:00-11:00,SUB0604,F0174,B226
TT1396,Tuesday,11:15-12:15,SUB0773,F0490,B233
TT1397,Wednesday,03:00-04:00,SUB0565,F0379,A118
TT1398,Thursday,03:00-04:00,SUB0962,F0363,A109
TT1399,Tuesday,12:15-01:15,SUB0866,F0222,B242
TT1400,Friday,12:15-01:15,SUB0500,F0833,A145
TT1401,Monday,02:00-03:00,SUB0048,F0091,A103
TT1402,Wednesday,11:15-12:15,SUB0158,F0003,B234
TT1403,Wednesday,12:15-01:15,SUB0441,F0089,A112
TT1404,Thursday,11:15-12:15,SUB0778,F0530,B230
TT1405,Friday,09:00-10:00,SUB0371,F0276,B229
TT1406,Tuesday,03:00-04:00,SUB0670,F0037,A102
TT1407,Friday,11:15-12:15,SUB0398,F0327,B219
TT1408,Tuesday,12:15-01:15,SUB0597,F0700,B231
TT1409,Friday,12:15-01:15,SUB0534,F0258,B218
TT1410,Wednesday,02:00-03:00,SUB0452,F0562,A120
TT1411,Wednesday,03:00-04:00,SUB0256,F0112,B231
TT1412,Wednesday,02:00-03:00,SUB0570,F0968,A106
TT1413,Wednesday,10:00-11:00,SUB0548,F0255,B208
TT1414,Tuesday,02:00-03:00,SUB0506,F0993,A150
TT1415,Thursday,09:00-10:00,SUB0992,F0439,B218
TT1416,Wednesday,10:00-11:00,SUB0684,F0814,B215
TT1417,Monday,09:00-10:00,SUB0119,F0785,B235
TT1418,Tuesday,10:00-11:00,SUB0328,F0550,B232
TT1419,Wednesday,09:00-10:00,SUB0078,F0714,B234
TT1420,Thursday,03:00-04:00,SUB0029,F0418,B243
TT1421,Monday,03:00-04:00,SUB0599,F0812,A108
TT1422,Friday,09:00-10:00,SUB0708,F0767,B240
TT1423,Wednesday,10:00-11:00,SUB0089,F0173,B241
TT1424,Tuesday,10:00-11:00,SUB0713,F0617,A138
TT1425,Wednesday,02:00-03:00,SUB0719,F0713,A107
TT1426,Friday,12:15-01:15,SUB0229,F0721,A145
TT1427,Tuesday,03:00-04:00,SUB0769,F0978,B233
TT1428,Wednesday,10:00-11:00,SUB0516,F0098,B208
TT1429,Monday,11:15-12:15,SUB0538,F0644,A109
TT1430,Friday,11:15-12:15,SUB0125,F0518,A107
TT1431,Tuesday,11:15-12:15,SUB0195,F0469,B245
TT1432,Friday,10:00-11:00,SUB0174,F0293,A126
TT1433,Monday,11:15-12:15,SUB0549,F0977,A135
TT1434,Wednesday,10:00-11:00,SUB0532,F0836,A101
TT1435,Thursday,09:00-10:00,SUB0146,F0322,B210
TT1436,Monday,02:00-03:00,SUB0056,F0952,B228
TT1437,Thursday,10:00-11:00,SUB0668,F0921,A139
TT1438,Monday,11:15-12:15,SUB0827,F0801,B227
TT1439,Tuesday,03:00-04:00,SUB0914,F0779,A144
TT1440,Tuesday,02:00-03:00,SUB0795,F0470,B250
TT1441,Thursday,12:15-01:15,SUB0939,F0348,B207
TT1442,Thursday,10:00-11:00,SUB0891,F0412,A140
TT1443,Friday,09:00-10:00,SUB0954,F0042,B239
TT1444,Friday,03:00-04:00,SUB0521,F0876,B222
TT1445,Wednesday,11:15-12:15,SUB0937,F0371,A126
TT1446,Thursday,11:15-12:15,SUB0117,F0670,B241
TT1447,Monday,09:00-10:00,SUB0818,F0522,B221
TT1448,Friday,02:00-03:00,SUB0314,F0341,A116
TT1449,Friday,09:00-10:00,SUB0431,F0296,A120
TT1450,Thursday,02:00-03:00,SUB0704,F0406,A137
TT1451,Monday,10:00-11:00,SUB0351,F0897,A129
TT1452,Monday,11:15-12:15,SUB0856,F0518,B232
TT1453,Monday,11:15-12:15,SUB0582,F0502,A103
TT1454,Tuesday,03:00-04:00,SUB0248,F0584,B216
TT1455,Monday,12:15-01:15,SUB0986,F0243,A112
TT1456,Monday,03:00-04:00,SUB0887,F0779,A119
TT1457,Tuesday,02:00-03:00,SUB0261,F0598,B215
TT1458,Thursday,09:00-10:00,SUB0215,F0482,B223
TT1459,Wednesday,11:15-12:15,SUB0384,F0406,B243
TT1460,Wednesday,10:00-11:00,SUB0877,F0705,A115
TT1461,Friday,02:00-03:00,SUB0690,F0818,A137
TT1462,Wednesday,10:00-11:00,SUB0719,F0789,B245
TT1463,Friday,02:00-03:00,SUB0125,F0617,A118
TT1464,Wednesday,09:00-10:00,SUB0590,F0516,B233
TT1465,Tuesday,09:00-10:00,SUB0306,F0495,B204
TT1466,Wednesday,03:00-04:00,SUB0322,F0755,A129
TT1467,Tuesday,09:00-10:00,SUB0941,F0658,A141
TT1468,Friday,12:15-01:15,SUB0631,F0792,A115
TT1469,Thursday,09:00-10:00,SUB0047,F0949,A111
TT1470,Thursday,09:00-10:00,SUB0035,F0153,B244
TT1471,Friday,02:00-03:00,SUB0652,F0360,B231
TT1472,Monday,12:15-01:15,SUB0933,F0817,B213
TT1473,Tuesday,10:00-11:00,SUB0199,F0768,B205
TT1474,Wednesday,02:00-03:00,SUB0160,F0142,B208
TT1475,Thursday,12:15-01:15,SUB0801,F0826,B214
TT1476,Monday,09:00-10:00,SUB0052,F0423,B215
TT1477,Friday,10:00-11:00,SUB0658,F0533,B246
TT1478,Thursday,03:00-04:00,SUB0442,F0287,B248
TT1479,Tuesday,11:15-12:15,SUB0633,F0382,B239
TT1480,Monday,12:15-01:15,SUB0025,F0857,B221
TT1481,Tuesday,12:15-01:15,SUB0480,F0380,A134
TT1482,Monday,12:15-01:15,SUB0170,F0058,A125
TT1483,Tuesday,11:15-12:15,SUB0612,F0180,A112
TT1484,Wednesday,10:00-11:00,SUB0211,F0575,A122
TT1485,Monday,12:15-01:15,SUB0360,F0058,B206
TT1486,Friday,02:00-03:00,SUB0610,F0473,B246
TT1487,Monday,09:00-10:00,SUB0915,F0583,A134
TT1488,Thursday,02:00-03:00,SUB0379,F0865,B233
TT1489,Friday,09:00-10:00,SUB0630,F0299,B204
TT1490,Monday,11:15-12:15,SUB0570,F0558,B219
TT1491,Wednesday,09:00-10:00,SUB0842,F0074,A120
TT1492,Tuesday,02:00-03:00,SUB0649,F0370,B221
TT1493,Monday,10:00-11:00,SUB0532,F0153,A108
TT1494,Tuesday,10:00-11:00,SUB0704,F0078,B250
TT1495,Wednesday,11:15-12:15,SUB0579,F0650,B249
TT1496,Thursday,03:00-04:00,SUB0242,F0755,B224
TT1497,Friday,03:00-04:00,SUB0113,F0581,A125
TT1498,Friday,10:00-11:00,SUB0495,F0582,A133
TT1499,Friday,03:00-04:00,SUB0203,F0728,B242
TT1500,Thursday,12:15-01:15,SUB0858,F0482,A130
TT1501,Thursday,12:15-01:15,SUB0036,F0142,B225
TT1502,Tuesday,03:00-04:00,SUB0372,F0106,B250
TT1503,Monday,03:00-04:00,SUB0454,F0672,A112
TT1504,Wednesday,11:15-12:15,SUB0708,F0090,A109
TT1505,Monday,10:00-11:00,SUB0067,F0578,A108
TT1506,Tuesday,11:15-12:15,SUB0791,F0042,A147
TT1507,Monday,12:15-01:15,SUB0638,F0145,A132
TT1508,Friday,03:00-04:00,SUB0191,F0110,B236
TT1509,Wednesday,11:15-12:15,SUB0637,F0209,B243
TT1510,Thursday,12:15-01:15,SUB0421,F0435,B238
TT1511,Wednesday,02:00-03:00,SUB0260,F0176,B211
TT1512,Friday,10:00-11:00,SUB0639,F0771,B202
TT1513,Wednesday,11:15-12:15,SUB0422,F0740,B208
TT1514,Friday,09:00-10:00,SUB0232,F0458,A145
TT1515,Tuesday,09:00-10:00,SUB0962,F0171,A125
TT1516,Tuesday,02:00-03:00,SUB0193,F0093,A123
TT1517,Thursday,02:00-03:00,SUB0406,F0284,B249
TT1518,Wednesday,02:00-03:00,SUB0022,F0314,A126
TT1519,Friday,09:00-10:00,SUB0499,F0114,B211
TT1520,Friday,11:15-12:15,SUB0413,F0106,B244
TT1521,Friday,12:15-01:15,SUB0025,F0102,A143
TT1522,Monday,10:00-11:00,SUB0873,F0571,A102
TT1523,Thursday,09:00-10:00,SUB0255,F0869,B237
TT1524,Thursday,12:15-01:15,SUB0520,F0280,B248
TT1525,Wednesday,03:00-04:00,SUB0906,F0195,A102
TT1526,Friday,10:00-11:00,SUB0476,F0504,B232
TT1527,Monday,10:00-11:00,SUB0459,F0155,B228
TT1528,Friday,11:15-12:15,SUB0134,F0043,A112
TT1529,Monday,11:15-12:15,SUB0250,F0167,A127
TT1530,Friday,02:00-03:00,SUB0680,F0206,B223
TT1531,Friday,09:00-10:00,SUB0438,F0771,A134
TT1532,Friday,02:00-03:00,SUB0417,F0793,B232
TT1533,Wednesday,09:00-10:00,SUB0924,F0357,A139
TT1534,Wednesday,11:15-12:15,SUB0465,F0142,A112
TT1535,Friday,09:00-10:00,SUB0096,F0520,B212
TT1536,Thursday,02:00-03:00,SUB0215,F0698,B205
TT1537,Friday,10:00-11:00,SUB0035,F0748,A102
TT1538,Monday,12:15-01:15,SUB0151,F0494,B218
TT1539,Wednesday,12:15-01:15,SUB0974,F0838,A132
TT1540,Thursday,02:00-03:00,SUB0317,F0533,A108
TT1541,Friday,02:00-03:00,SUB0715,F0649,A119
TT1542,Wednesday,11:15-12:15,SUB0556,F0051,A109
TT1543,Thursday,12:15-01:15,SUB0140,F0562,A144
TT1544,Tuesday,02:00-03:00,SUB0400,F0917,A132
TT1545,Thursday,03:00-04:00,SUB0962,F0859,A127
TT1546,Friday,02:00-03:00,SUB0478,F0680,A115
TT1547,Thursday,03:00-04:00,SUB0236,F0606,A102
TT1548,Wednesday,03:00-04:00,SUB0383,F0244,A113
TT1549,Tuesday,12:15-01:15,SUB0040,F0870,B240
TT1550,Monday,03:00-04:00,SUB0003,F0350,B245
TT1551,Tuesday,03:00-04:00,SUB0268,F0988,B224
TT1552,Monday,11:15-12:15,SUB0459,F0176,A108
TT1553,Wednesday,11:15-12:15,SUB0395,F0234,A141
TT1554,Wednesday,12:15-01:15,SUB0268,F0041,B202
TT1555,Wednesday,09:00-10:00,SUB0349,F0577,B203
TT1556,Monday,12:15-01:15,SUB0370,F0020,B239
TT1557,Thursday,12:15-01:15,SUB0306,F0610,B238
TT1558,Monday,03:00-04:00,SUB0267,F0184,B214
TT1559,Monday,10:00-11:00,SUB0678,F0166,A146
TT1560,Tuesday,10:00-11:00,SUB0810,F0824,B217
TT1561,Wednesday,09:00-10:00,SUB0007,F0750,A126
TT1562,Wednesday,03:00-04:00,SUB0196,F0793,A141
TT1563,Tuesday,12:15-01:15,SUB0057,F0734,A148
TT1564,Tuesday,10:00-11:00,SUB0616,F0625,A136
TT1565,Thursday,02:00-03:00,SUB0162,F0048,B231
TT1566,Thursday,11:15-12:15,SUB0834,F0439,B225
TT1567,Tuesday,12:15-01:15,SUB0151,F0895,A150
TT1568,Thursday,11:15-12:15,SUB0367,F0088,B211
TT1569,Tuesday,09:00-10:00,SUB0829,F0880,A114
TT1570,Friday,10:00-11:00,SUB0542,F0548,A141
TT1571,Friday,11:15-12:15,SUB0948,F0656,A121
TT1572,Friday,11:15-12:15,SUB0335,F0972,A150
TT1573,Tuesday,11:15-12:15,SUB0494,F0593,A105
TT1574,Tuesday,12:15-01:15,SUB0845,F0189,A146
TT1575,Friday,03:00-04:00,SUB0475,F0522,A140
TT1576,Thursday,10:00-11:00,SUB0046,F0348,B250
TT1577,Wednesday,10:00-11:00,SUB0542,F0169,B201
TT1578,Wednesday,09:00-10:00,SUB0869,F0125,A150
TT1579,Monday,11:15-12:15,SUB0742,F0148,A146
TT1580,Wednesday,11:15-12:15,SUB0169,F0760,A111
TT1581,Friday,11:15-12:15,SUB0900,F0746,B244
TT1582,Wednesday,03:00-04:00,SUB0752,F0978,A102
TT1583,Friday,12:15-01:15,SUB0388,F0217,A112
TT1584,Friday,09:00-10:00,SUB0666,F0749,A143
TT1585,Monday,12:15-01:15,SUB0543,F0966,A113
TT1586,Thursday,10:00-11:00,SUB0980,F0901,A148
TT1587,Tuesday,11:15-12:15,SUB0278,F0350,B223
TT1588,Wednesday,12:15-01:15,SUB0435,F0892,B227
TT1589,Monday,12:15-01:15,SUB0119,F0609,B204
TT1590,Friday,03:00-04:00,SUB0146,F0159,A103
TT1591,Thursday,09:00-10:00,SUB0621,F0717,B223
TT1592,Monday,10:00-11:00,SUB0508,F0925,A111
TT1593,Wednesday,10:00-11:00,SUB0126,F0643,A112
TT1594,Thursday,09:00-10:00,SUB0514,F0171,B216
TT1595,Wednesday,03:00-04:00,SUB0544,F0648,A127
TT1596,Monday,09:00-10:00,SUB0616,F0375,B250
TT1597,Tuesday,03:00-04:00,SUB0899,F0808,B226
TT1598,Tuesday,11:15-12:15,SUB0446,F0088,A103
TT1599,Wednesday,11:15-12:15,SUB0032,F0387,A143
TT1600,Wednesday,10:00-11:00,SUB0554,F0406,A147
TT1601,Tuesday,02:00-03:00,SUB0374,F0225,A106
TT1602,Monday,03:00-04:00,SUB0720,F0553,A104
TT1603,Monday,03:00-04:00,SUB0853,F0322,A145
TT1604,Monday,10:00-11:00,SUB0130,F0767,A140
TT1605,Thursday,02:00-03:00,SUB0036,F0052,B219
TT1606,Wednesday,02:00-03:00,SUB0861,F0776,A103
TT1607,Friday,12:15-01:15,SUB0903,F0726,A142
TT1608,Monday,10:00-11:00,SUB0421,F0664,A131
TT1609,Monday,02:00-03:00,SUB0231,F0868,A149
TT1610,Wednesday,11:15-12:15,SUB0181,F0335,A123
TT1611,Wednesday,09:00-10:00,SUB0401,F0817,A111
TT1612,Tuesday,09:00-10:00,SUB0051,F0492,B214
TT1613,Tuesday,12:15-01:15,SUB0766,F0995,A124
TT1614,Tuesday,02:00-03:00,SUB0659,F0207,A112
TT1615,Friday,09:00-10:00,SUB0652,F0755,B234
TT1616,Thursday,02:00-03:00,SUB0053,F0473,B216
TT1617,Tuesday,03:00-04:00,SUB0457,F0152,A139
TT1618,Friday,12:15-01:15,SUB0060,F0956,B238
TT1619,Thursday,09:00-10:00,SUB0080,F0487,A103
TT1620,Monday,09:00-10:00,SUB0069,F0716,B215
TT1621,Friday,10:00-11:00,SUB0567,F0348,B234
TT1622,Thursday,11:15-12:15,SUB0931,F0755,B205
TT1623,Friday,09:00-10:00,SUB0574,F0858,A131
TT1624,Wednesday,02:00-03:00,SUB0586,F0938,B238
TT1625,Monday,10:00-11:00,SUB0840,F0071,A107
TT1626,Friday,11:15-12:15,SUB0128,F0414,A146
TT1627,Tuesday,09:00-10:00,SUB0637,F0627,A123
TT1628,Monday,02:00-03:00,SUB0970,F0848,B247
TT1629,Tuesday,02:00-03:00,SUB0553,F0153,A146
TT1630,Monday,03:00-04:00,SUB0508,F0952,A113
TT1631,Tuesday,09:00-10:00,SUB0927,F0491,A150
TT1632,Thursday,03:00-04:00,SUB0175,F0443,B226
TT1633,Wednesday,11:15-12:15,SUB0505,F0521,A104
TT1634,Friday,09:00-10:00,SUB0196,F0988,B226
TT1635,Tuesday,02:00-03:00,SUB0983,F0187,B236
TT1636,Monday,12:15-01:15,SUB0418,F0841,B244
TT1637,Tuesday,03:00-04:00,SUB0786,F0543,B220
TT1638,Friday,03:00-04:00,SUB0953,F0706,B229
TT1639,Thursday,09:00-10:00,SUB0747,F0499,B202
TT1640,Wednesday,02:00-03:00,SUB0672,F0659,A104
TT1641,Tuesday,11:15-12:15,SUB0349,F0513,A124
TT1642,Friday,12:15-01:15,SUB0884,F0770,B231
TT1643,Monday,11:15-12:15,SUB0438,F0534,B215
TT1644,Tuesday,10:00-11:00,SUB0277,F0861,B244
TT1645,Wednesday,02:00-03:00,SUB0842,F0207,B204
TT1646,Thursday,09:00-10:00,SUB0036,F0088,B234
TT1647,Wednesday,10:00-11:00,SUB0849,F0704,B248
TT1648,Tuesday,03:00-04:00,SUB0884,F0485,A146
TT1649,Monday,11:15-12:15,SUB0585,F0596,A113
TT1650,Friday,12:15-01:15,SUB0859,F0856,A142
TT1651,Monday,11:15-12:15,SUB0663,F0269,A101
TT1652,Monday,12:15-01:15,SUB0456,F0820,B221
TT1653,Thursday,02:00-03:00,SUB0294,F0154,B247
TT1654,Wednesday,11:15-12:15,SUB0182,F0448,B241
TT1655,Monday,10:00-11:00,SUB0971,F0478,B208
TT1656,Wednesday,03:00-04:00,SUB0267,F0223,B238
TT1657,Wednesday,11:15-12:15,SUB0599,F0452,B214
TT1658,Tuesday,12:15-01:15,SUB0539,F0790,A109
TT1659,Thursday,12:15-01:15,SUB0619,F0636,B225
TT1660,Friday,09:00-10:00,SUB0952,F0875,B246
TT1661,Wednesday,11:15-12:15,SUB0939,F0850,A108
TT1662,Friday,03:00-04:00,SUB0621,F0070,B209
TT1663,Tuesday,03:00-04:00,SUB0307,F0584,B241
TT1664,Monday,02:00-03:00,SUB0201,F0493,B241
TT1665,Thursday,03:00-04:00,SUB0651,F0509,B209
TT1666,Monday,12:15-01:15,SUB0165,F0182,A126
TT1667,Friday,11:15-12:15,SUB0506,F0522,B234
TT1668,Monday,12:15-01:15,SUB0089,F0671,B243
TT1669,Friday,10:00-11:00,SUB0509,F0707,A112
TT1670,Thursday,03:00-04:00,SUB0660,F0583,B212
TT1671,Friday,03:00-04:00,SUB0931,F0968,B226
TT1672,Wednesday,09:00-10:00,SUB0707,F0156,A108
TT1673,Monday,12:15-01:15,SUB0235,F0795,A106
TT1674,Friday,09:00-10:00,SUB0755,F0338,A127
TT1675,Friday,12:15-01:15,SUB0578,F0928,A121
TT1676,Monday,12:15-01:15,SUB0255,F0225,A145
TT1677,Friday,12:15-01:15,SUB0683,F0261,B250
TT1678,Tuesday,11:15-12:15,SUB0276,F0599,B247
TT1679,Monday,11:15-12:15,SUB0237,F0230,B228
TT1680,Tuesday,09:00-10:00,SUB0608,F0409,B245
TT1681,Wednesday,12:15-01:15,SUB0075,F0787,B206
TT1682,Friday,02:00-03:00,SUB0643,F0993,A124
TT1683,Friday,10:00-11:00,SUB0287,F0208,B229
TT1684,Wednesday,10:00-11:00,SUB0683,F0932,A107
TT1685,Thursday,03:00-04:00,SUB0701,F0505,A134
TT1686,Monday,09:00-10:00,SUB0055,F0696,B203
TT1687,Thursday,09:00-10:00,SUB0006,F0100,B211
TT1688,Monday,03:00-04:00,SUB0329,F0113,A107
TT1689,Friday,02:00-03:00,SUB0407,F0711,B247
TT1690,Thursday,12:15-01:15,SUB0974,F0626,B213
TT1691,Monday,12:15-01:15,SUB0906,F0905,B212
TT1692,Friday,03:00-04:00,SUB0703,F0836,A106
TT1693,Wednesday,11:15-12:15,SUB0052,F0715,B211
TT1694,Friday,02:00-03:00,SUB0761,F0588,B214
TT1695,Monday,09:00-10:00,SUB0118,F0589,A107
TT1696,Friday,02:00-03:00,SUB0509,F0111,A145
TT1697,Monday,10:00-11:00,SUB0158,F0526,B224
TT1698,Monday,11:15-12:15,SUB0743,F0145,B224
TT1699,Monday,02:00-03:00,SUB0573,F0398,A103
TT1700,Monday,11:15-12:15,SUB0173,F0050,A141
TT1701,Thursday,09:00-10:00,SUB0464,F0797,B201
TT1702,Wednesday,12:15-01:15,SUB0544,F0427,A148
TT1703,Thursday,09:00-10:00,SUB0192,F0575,B216
TT1704,Friday,03:00-04:00,SUB0780,F0260,A107
TT1705,Tuesday,11:15-12:15,SUB0215,F0801,A129
TT1706,Friday,02:00-03:00,SUB0400,F0680,B244
TT1707,Friday,09:00-10:00,SUB0493,F0482,B224
TT1708,Tuesday,02:00-03:00,SUB0850,F0203,B228
TT1709,Thursday,02:00-03:00,SUB0488,F0469,B235
TT1710,Wednesday,09:00-10:00,SUB0924,F0557,A120
TT1711,Wednesday,02:00-03:00,SUB0753,F0369,A124
TT1712,Monday,03:00-04:00,SUB0777,F0695,A142
TT1713,Wednesday,02:00-03:00,SUB0541,F0786,A132
TT1714,Tuesday,11:15-12:15,SUB0680,F0655,B233
TT1715,Thursday,03:00-04:00,SUB0129,F0724,B238
TT1716,Wednesday,02:00-03:00,SUB0269,F0397,A130
TT1717,Monday,11:15-12:15,SUB0055,F0595,A113
TT1718,Wednesday,02:00-03:00,SUB0720,F0751,B230
TT1719,Friday,03:00-04:00,SUB0937,F0891,A110
TT1720,Tuesday,12:15-01:15,SUB0476,F0291,A119
TT1721,Tuesday,12:15-01:15,SUB0505,F0839,B226
TT1722,Tuesday,12:15-01:15,SUB0373,F0286,B239
TT1723,Monday,10:00-11:00,SUB0990,F0544,B205
TT1724,Thursday,03:00-04:00,SUB0395,F0124,A107
TT1725,Tuesday,11:15-12:15,SUB0451,F0509,B213
TT1726,Friday,11:15-12:15,SUB0691,F0143,A107
TT1727,Monday,10:00-11:00,SUB0815,F0941,B241
TT1728,Monday,09:00-10:00,SUB0341,F0649,B247
TT1729,Thursday,11:15-12:15,SUB0842,F0734,B203
TT1730,Tuesday,09:00-10:00,SUB0106,F0728,B227
TT1731,Thursday,10:00-11:00,SUB0999,F0029,A138
TT1732,Friday,10:00-11:00,SUB0948,F0024,A139
TT1733,Friday,03:00-04:00,SUB0001,F0871,B245
TT1734,Monday,11:15-12:15,SUB0161,F0482,A123
TT1735,Tuesday,12:15-01:15,SUB0178,F0899,B214
TT1736,Monday,02:00-03:00,SUB0646,F0634,A129
TT1737,Friday,02:00-03:00,SUB0810,F0199,B210
TT1738,Thursday,03:00-04:00,SUB0408,F0666,B239
TT1739,Wednesday,12:15-01:15,SUB0554,F0765,B225
TT1740,Wednesday,02:00-03:00,SUB0122,F0950,A137
TT1741,Friday,09:00-10:00,SUB0520,F0841,A123
TT1742,Friday,09:00-10:00,SUB0654,F0108,B222
TT1743,Friday,02:00-03:00,SUB0979,F0640,B245
TT1744,Thursday,03:00-04:00,SUB0642,F0092,A135
TT1745,Friday,10:00-11:00,SUB0366,F0772,A113
TT1746,Thursday,03:00-04:00,SUB0653,F0938,B220
TT1747,Tuesday,10:00-11:00,SUB0019,F0056,B207
TT1748,Tuesday,12:15-01:15,SUB0196,F0758,A135
TT1749,Thursday,02:00-03:00,SUB0497,F0010,A111
TT1750,Thursday,02:00-03:00,SUB0305,F0743,B217
TT1751,Monday,02:00-03:00,SUB0536,F0460,B219
TT1752,Friday,03:00-04:00,SUB0648,F0060,B241
TT1753,Monday,12:15-01:15,SUB0279,F0292,A118
TT1754,Thursday,09:00-10:00,SUB0709,F0093,A146
TT1755,Thursday,10:00-11:00,SUB0716,F0474,A109
TT1756,Monday,03:00-04:00,SUB0345,F0225,B207
TT1757,Friday,02:00-03:00,SUB0366,F0201,A150
TT1758,Tuesday,02:00-03:00,SUB0587,F0764,B212
TT1759,Monday,09:00-10:00,SUB0395,F0687,B204
TT1760,Wednesday,11:15-12:15,SUB0652,F0662,B214
TT1761,Tuesday,02:00-03:00,SUB0617,F0830,B210
TT1762,Wednesday,02:00-03:00,SUB0469,F0867,B246
TT1763,Tuesday,11:15-12:15,SUB0585,F0275,B250
TT1764,Wednesday,10:00-11:00,SUB0168,F0237,B246
TT1765,Monday,12:15-01:15,SUB0620,F0345,B248
TT1766,Tuesday,03:00-04:00,SUB0084,F0167,B237
TT1767,Wednesday,02:00-03:00,SUB0733,F0570,A141
TT1768,Tuesday,03:00-04:00,SUB0833,F0244,B233
TT1769,Thursday,12:15-01:15,SUB0871,F0789,B246
TT1770,Wednesday,11:15-12:15,SUB0650,F0912,A110
TT1771,Wednesday,11:15-12:15,SUB0261,F0507,B241
TT1772,Wednesday,10:00-11:00,SUB0857,F0160,B234
TT1773,Wednesday,12:15-01:15,SUB0871,F0319,B224
TT1774,Monday,09:00-10:00,SUB0694,F0716,B221
TT1775,Monday,11:15-12:15,SUB0227,F0539,A108
TT1776,Thursday,02:00-03:00,SUB0416,F0907,A115
TT1777,Monday,12:15-01:15,SUB0273,F0503,B245
TT1778,Wednesday,11:15-12:15,SUB0736,F0743,A140
TT1779,Friday,09:00-10:00,SUB0155,F0412,B203
TT1780,Thursday,02:00-03:00,SUB0011,F0568,B234
TT1781,Thursday,02:00-03:00,SUB0389,F0507,B229
TT1782,Friday,12:15-01:15,SUB0263,F0206,B210
TT1783,Thursday,11:15-12:15,SUB0019,F0259,B239
TT1784,Monday,10:00-11:00,SUB0662,F0671,A107
TT1785,Tuesday,10:00-11:00,SUB0312,F0841,B238
TT1786,Friday,10:00-11:00,SUB0270,F0305,B238
TT1787,Tuesday,12:15-01:15,SUB0259,F0132,B250
TT1788,Wednesday,10:00-11:00,SUB0058,F0315,B223
TT1789,Tuesday,09:00-10:00,SUB0047,F0175,A106
TT1790,Wednesday,12:15-01:15,SUB0969,F0439,A120
TT1791,Tuesday,03:00-04:00,SUB0859,F0434,A112
TT1792,Tuesday,11:15-12:15,SUB0605,F0172,B207
TT1793,Wednesday,09:00-10:00,SUB0621,F0277,B248
TT1794,Thursday,02:00-03:00,SUB0958,F0105,B208
TT1795,Monday,10:00-11:00,SUB0371,F0929,A127
TT1796,Monday,09:00-10:00,SUB0980,F0198,A114
TT1797,Friday,11:15-12:15,SUB0258,F0160,B236
TT1798,Tuesday,10:00-11:00,SUB0530,F0466,B218
TT1799,Friday,02:00-03:00,SUB0616,F0016,A112
TT1800,Monday,02:00-03:00,SUB0826,F0120,A144
