attendance_id,student_id,subject_id,date,status
38005,S0819,SUB0152,2026-02-26,Absent
38006,S0820,SUB0274,2025-08-16,Present
38007,S0876,SUB0337,2025-07-23,Present
38008,S0017,SUB0141,2025-10-29,Absent
38009,S0321,SUB0513,2025-08-27,Present
38010,S0128,SUB0010,2025-10-20,Leave
38011,S0330,SUB0073,2025-09-18,Present
38012,S0040,SUB0520,2026-04-22,Absent
38013,S0159,SUB0051,2026-06-15,Absent
38014,S0153,SUB0195,2025-12-12,Absent
38015,S0455,SUB0875,2026-01-25,Absent
38016,S0988,SUB0610,2025-09-04,Present
38017,S0115,SUB0679,2025-10-07,Absent
38018,S0897,SUB0657,2025-09-21,Present
38019,S0973,SUB0482,2026-07-14,Leave
38020,S0470,SUB0266,2026-04-13,Absent
38021,S0709,SUB0121,2026-07-03,Present
38022,S0967,SUB0181,2025-12-20,Absent
38023,S0820,SUB0710,2026-06-18,Present
38024,S0646,SUB0370,2026-04-16,Leave
38025,S0374,SUB0189,2025-08-23,Leave
38026,S0731,SUB0214,2025-11-28,Leave
38027,S0560,SUB0124,2026-04-24,Absent
38028,S0412,SUB0303,2025-12-21,Present
38029,S0255,SUB0180,2026-05-12,Leave
38030,S0771,SUB0749,2026-04-26,Leave
38031,S0756,SUB0543,2025-08-05,Absent
38032,S0980,SUB0775,2025-07-24,Absent
38033,S0519,SUB0421,2026-04-20,Present
38034,S0064,SUB0344,2025-12-15,Absent
38035,S0279,SUB0952,2026-06-06,Present
38036,S0344,SUB0604,2025-07-17,Present
38037,S0069,SUB0970,2026-07-03,Absent
38038,S0175,SUB0755,2026-01-26,Leave
38039,S0007,SUB0414,2026-06-14,Leave
38040,S0385,SUB0443,2025-11-08,Absent
38041,S0672,SUB0941,2025-09-18,Leave
38042,S0343,SUB0532,2025-11-28,Absent
38043,S0539,SUB0927,2026-04-12,Leave
38044,S0082,SUB0916,2026-06-19,Present
38045,S0886,SUB0331,2026-02-22,Present
38046,S0226,SUB0438,2025-07-20,Present
38047,S0445,SUB0134,2025-10-05,Leave
38048,S0405,SUB0589,2025-10-07,Present
38049,S0970,SUB0285,2025-12-21,Absent
38050,S0440,SUB0641,2026-05-13,Absent
38051,S0199,SUB0388,2025-11-12,Absent
38052,S0202,SUB0919,2025-08-27,Present
38053,S0058,SUB0681,2026-06-14,Leave
38054,S0756,SUB0258,2026-03-12,Leave
38055,S0995,SUB0627,2026-05-05,Present
38056,S0338,SUB0592,2026-05-28,Leave
38057,S0959,SUB0144,2026-02-02,Present
38058,S0994,SUB0408,2025-08-31,Absent
38059,S0783,SUB0604,2026-02-09,Absent
38060,S0105,SUB0852,2026-05-24,Absent
38061,S0182,SUB0831,2025-09-22,Absent
38062,S0480,SUB0554,2025-12-06,Absent
38063,S0652,SUB0546,2025-08-05,Present
38064,S0618,SUB0219,2025-10-23,Present
38065,S0835,SUB0263,2026-07-12,Leave
38066,S0080,SUB0585,2026-04-27,Present
38067,S0325,SUB0205,2026-03-31,Present
38068,S0645,SUB0062,2025-11-03,Absent
38069,S0126,SUB0169,2026-01-03,Absent
38070,S0954,SUB0768,2025-10-08,Present
38071,S0711,SUB0240,2026-06-12,Absent
38072,S0719,SUB0303,2025-08-27,Leave
38073,S0363,SUB0923,2025-12-16,Leave
38074,S0881,SUB0469,2026-01-17,Absent
38075,S0609,SUB0662,2025-11-16,Leave
38076,S0220,SUB0481,2025-11-18,Leave
38077,S0271,SUB0798,2025-11-12,Present
38078,S0016,SUB0421,2025-12-09,Leave
38079,S0517,SUB0792,2026-07-11,Leave
38080,S0597,SUB0182,2026-07-01,Absent
38081,S0568,SUB0101,2026-03-29,Absent
38082,S0258,SUB0677,2025-08-31,Present
38083,S0720,SUB0174,2026-04-14,Leave
38084,S0604,SUB0385,2026-05-03,Leave
38085,S0212,SUB0757,2026-02-10,Leave
38086,S0126,SUB0764,2025-08-23,Leave
38087,S0475,SUB0288,2026-03-27,Present
38088,S0060,SUB0995,2025-09-05,Leave
38089,S0078,SUB0433,2026-02-20,Leave
38090,S0793,SUB0906,2026-06-03,Present
38091,S0618,SUB0011,2026-05-07,Leave
38092,S0438,SUB0512,2026-03-13,Leave
38093,S0373,SUB0416,2025-09-06,Present
38094,S0809,SUB0373,2026-05-04,Leave
38095,S0819,SUB0165,2026-06-17,Present
38096,S0153,SUB0586,2026-04-29,Leave
38097,S0487,SUB0983,2025-08-17,Leave
38098,S0619,SUB0592,2025-11-27,Absent
38099,S0169,SUB0255,2025-08-10,Present
38100,S0602,SUB0382,2026-04-22,Leave
38101,S0580,SUB0053,2026-04-09,Present
38102,S0921,SUB0207,2025-10-08,Present
38103,S0145,SUB0766,2025-08-18,Present
38104,S0333,SUB0286,2025-10-01,Present
38105,S0677,SUB0585,2025-08-26,Present
38106,S0707,SUB0479,2026-04-16,Leave
38107,S0991,SUB0442,2026-02-17,Absent
38108,S0087,SUB0128,2026-03-06,Absent
38109,S0311,SUB0445,2025-10-31,Absent
38110,S0542,SUB0864,2025-09-02,Leave
38111,S0784,SUB0023,2026-04-11,Absent
38112,S0514,SUB0586,2026-02-21,Absent
38113,S0636,SUB0470,2026-04-17,Absent
38114,S0087,SUB0959,2025-09-19,Leave
38115,S0187,SUB0558,2025-11-28,Absent
38116,S0829,SUB0441,2026-03-18,Absent
38117,S0306,SUB0977,2026-05-10,Leave
38118,S0824,SUB0017,2026-07-06,Present
38119,S0906,SUB0263,2026-03-26,Absent
38120,S0137,SUB0907,2025-12-21,Present
38121,S0783,SUB0496,2025-08-29,Leave
38122,S0389,SUB0432,2026-07-05,Absent
38123,S0184,SUB0874,2026-04-23,Absent
38124,S0343,SUB0849,2025-08-23,Present
38125,S0407,SUB0021,2026-03-31,Leave
38126,S0078,SUB0264,2026-03-19,Leave
38127,S0686,SUB0218,2025-12-14,Leave
38128,S0969,SUB0118,2026-02-08,Absent
38129,S0824,SUB0118,2026-05-01,Present
38130,S0613,SUB0495,2025-12-17,Present
38131,S0396,SUB0780,2026-05-20,Present
38132,S0855,SUB0641,2026-05-11,Absent
38133,S0924,SUB0949,2025-07-23,Leave
38134,S0649,SUB0480,2025-08-01,Leave
38135,S0300,SUB0832,2025-12-15,Present
38136,S0172,SUB0846,2025-10-25,Present
38137,S0076,SUB0568,2025-12-01,Present
38138,S0632,SUB0203,2026-02-05,Present
38139,S0386,SUB0627,2025-09-24,Present
38140,S0782,SUB0361,2026-01-14,Absent
38141,S0314,SUB0527,2026-07-06,Absent
38142,S0204,SUB0589,2026-04-17,Present
38143,S0597,SUB0815,2025-11-23,Leave
38144,S0515,SUB0834,2025-10-28,Present
38145,S0708,SUB0195,2025-12-21,Present
38146,S0911,SUB0815,2025-09-15,Leave
38147,S0380,SUB0731,2026-02-13,Present
38148,S0820,SUB0023,2026-05-24,Present
38149,S0266,SUB0395,2026-04-02,Absent
38150,S0628,SUB0622,2026-07-13,Present
38151,S0717,SUB0263,2026-01-02,Present
38152,S0129,SUB0308,2026-02-01,Leave
38153,S0878,SUB0831,2025-10-17,Present
38154,S0070,SUB0956,2026-03-31,Present
38155,S0190,SUB0588,2026-04-14,Leave
38156,S0781,SUB0504,2026-02-10,Present
38157,S0694,SUB0245,2026-05-08,Leave
38158,S0154,SUB0935,2025-10-01,Present
38159,S0191,SUB0758,2026-06-04,Present
38160,S0875,SUB0024,2025-12-29,Absent
38161,S0363,SUB0921,2026-03-28,Leave
38162,S0820,SUB0329,2026-07-01,Leave
38163,S0497,SUB0680,2025-09-19,Present
38164,S0885,SUB0567,2025-11-08,Present
38165,S0784,SUB0770,2026-05-19,Leave
38166,S0529,SUB0930,2026-05-15,Present
38167,S0147,SUB0954,2026-06-06,Leave
38168,S0899,SUB0294,2026-01-06,Absent
38169,S0335,SUB0260,2025-11-23,Leave
38170,S0718,SUB0031,2025-09-23,Present
38171,S0595,SUB0244,2025-09-26,Leave
38172,S0429,SUB0286,2025-09-30,Leave
38173,S0443,SUB0306,2025-10-21,Absent
38174,S0984,SUB0954,2025-08-28,Leave
38175,S0175,SUB0420,2026-05-22,Leave
38176,S0823,SUB0548,2025-09-16,Present
38177,S0481,SUB0719,2026-06-13,Absent
38178,S0949,SUB0920,2025-09-30,Absent
38179,S0096,SUB0632,2026-01-09,Leave
38180,S0584,SUB0365,2026-03-18,Present
38181,S0380,SUB0768,2025-08-01,Leave
38182,S0261,SUB0742,2026-06-04,Leave
38183,S0527,SUB0041,2026-02-18,Leave
38184,S0398,SUB0052,2026-01-04,Absent
38185,S0952,SUB0312,2026-06-21,Absent
38186,S0114,SUB0301,2026-05-05,Leave
38187,S0187,SUB0384,2026-05-08,Absent
38188,S0897,SUB0313,2025-09-03,Leave
38189,S0106,SUB0292,2026-01-16,Absent
38190,S0405,SUB0293,2025-08-14,Present
38191,S0885,SUB0179,2025-07-20,Absent
38192,S0748,SUB0808,2026-02-21,Present
38193,S0144,SUB0865,2026-07-13,Absent
38194,S0425,SUB0927,2026-01-19,Leave
38195,S0933,SUB0768,2025-08-21,Leave
38196,S0791,SUB0074,2026-04-11,Present
38197,S0434,SUB0697,2026-01-23,Present
38198,S0801,SUB0289,2026-06-20,Present
38199,S0080,SUB0460,2026-07-11,Present
38200,S0363,SUB0415,2025-12-20,Present
38201,S0140,SUB0453,2025-12-13,Present
38202,S0506,SUB0324,2025-09-21,Leave
38203,S0934,SUB0209,2026-03-15,Present
38204,S0198,SUB0771,2025-09-21,Present
38205,S0616,SUB0063,2026-01-03,Absent
38206,S0104,SUB0299,2026-04-13,Present
38207,S0107,SUB0425,2026-01-02,Leave
38208,S0119,SUB0609,2025-12-21,Present
38209,S0573,SUB0748,2026-04-12,Absent
38210,S0957,SUB0084,2025-12-29,Present
38211,S0557,SUB0973,2025-10-07,Leave
38212,S0944,SUB0214,2026-04-10,Absent
38213,S0513,SUB0870,2026-07-04,Absent
38214,S0241,SUB0124,2026-05-18,Absent
38215,S0277,SUB0983,2025-12-10,Leave
38216,S0712,SUB0227,2026-03-17,Present
38217,S0508,SUB0955,2025-10-28,Absent
38218,S0692,SUB0586,2025-10-24,Absent
38219,S0320,SUB0310,2026-04-08,Leave
38220,S0899,SUB0605,2025-08-19,Leave
38221,S0026,SUB0670,2025-08-24,Absent
38222,S0122,SUB0880,2026-05-19,Present
38223,S0667,SUB0793,2025-08-20,Absent
38224,S0375,SUB0997,2026-02-13,Absent
38225,S0111,SUB0079,2025-12-07,Leave
38226,S0270,SUB0196,2026-05-15,Present
38227,S0449,SUB0212,2026-05-20,Absent
38228,S0456,SUB0411,2025-09-07,Absent
38229,S0195,SUB0323,2025-10-31,Present
38230,S0417,SUB0722,2025-09-26,Leave
38231,S0836,SUB0246,2026-03-02,Leave
38232,S0594,SUB0893,2026-03-19,Absent
38233,S0412,SUB0711,2025-09-14,Leave
38234,S0025,SUB0408,2025-12-09,Leave
38235,S0431,SUB0993,2026-07-14,Leave
38236,S0838,SUB0610,2026-03-14,Leave
38237,S0414,SUB0274,2026-05-04,Leave
38238,S0927,SUB0742,2026-05-12,Absent
38239,S0881,SUB0085,2025-08-25,Absent
38240,S0083,SUB0709,2025-10-02,Leave
38241,S0516,SUB0366,2025-08-26,Leave
38242,S0992,SUB0856,2026-06-22,Leave
38243,S0984,SUB0113,2025-11-04,Present
38244,S0412,SUB0824,2026-05-16,Present
38245,S0109,SUB0480,2025-07-30,Leave
38246,S0194,SUB0882,2026-04-24,Leave
38247,S0932,SUB0540,2026-02-17,Absent
38248,S0329,SUB0342,2026-06-13,Present
38249,S0651,SUB0300,2026-07-16,Absent
38250,S0055,SUB0939,2025-10-11,Absent
38251,S0004,SUB0379,2026-07-11,Absent
38252,S0618,SUB0496,2025-08-19,Leave
38253,S0803,SUB0230,2026-03-10,Present
38254,S0371,SUB0080,2025-12-27,Leave
38255,S0676,SUB0555,2026-05-22,Present
38256,S0519,SUB0758,2025-12-15,Leave
38257,S0397,SUB0689,2025-10-14,Leave
38258,S0778,SUB0903,2025-09-12,Absent
38259,S0353,SUB0566,2025-07-22,Leave
38260,S0385,SUB0581,2025-10-05,Absent
38261,S0693,SUB0087,2025-07-20,Absent
38262,S0282,SUB0190,2026-04-18,Present
38263,S0484,SUB0343,2026-07-15,Leave
38264,S0346,SUB0625,2026-01-09,Absent
38265,S0722,SUB0597,2026-03-01,Absent
38266,S0051,SUB0812,2025-08-18,Present
38267,S0238,SUB0992,2025-09-11,Absent
38268,S0556,SUB0676,2025-11-17,Absent
38269,S0296,SUB0662,2025-10-23,Present
38270,S0647,SUB0175,2026-06-01,Absent
38271,S0871,SUB1000,2026-07-16,Present
38272,S0908,SUB0693,2025-08-09,Leave
38273,S0461,SUB0593,2026-03-03,Absent
38274,S0412,SUB0691,2025-09-02,Leave
38275,S0128,SUB0525,2025-09-28,Present
38276,S0621,SUB0015,2025-10-06,Leave
38277,S0151,SUB0450,2025-10-07,Leave
38278,S0367,SUB0786,2026-06-10,Present
38279,S0067,SUB0092,2026-01-10,Present
38280,S0771,SUB0865,2025-07-23,Absent
38281,S0819,SUB0148,2026-01-17,Absent
38282,S0347,SUB0495,2025-09-10,Leave
38283,S0031,SUB0422,2025-08-11,Leave
38284,S0347,SUB0166,2025-10-30,Absent
38285,S0166,SUB0229,2026-03-31,Present
38286,S0281,SUB0973,2026-04-30,Absent
38287,S0626,SUB0244,2025-08-19,Leave
38288,S0818,SUB0967,2025-11-01,Present
38289,S0408,SUB0169,2026-01-28,Present
38290,S0041,SUB0993,2025-07-29,Absent
38291,S0652,SUB0191,2025-11-30,Present
38292,S0337,SUB0609,2025-10-05,Leave
38293,S0828,SUB0959,2025-12-25,Absent
38294,S0696,SUB0628,2026-05-08,Leave
38295,S0570,SUB0177,2026-05-09,Absent
38296,S0593,SUB0631,2026-04-25,Present
38297,S0291,SUB0882,2026-01-31,Absent
38298,S0788,SUB0368,2026-02-11,Leave
38299,S0153,SUB0713,2025-10-14,Absent
38300,S0328,SUB0305,2025-10-16,Leave
38301,S0070,SUB0584,2026-01-31,Absent
38302,S0910,SUB0667,2026-03-10,Absent
38303,S0273,SUB0201,2026-04-05,Present
38304,S0485,SUB0474,2026-03-26,Leave
38305,S0683,SUB0774,2025-12-30,Absent
38306,S0720,SUB0010,2025-08-30,Absent
38307,S0737,SUB0537,2026-05-26,Absent
38308,S0804,SUB0398,2026-02-12,Present
38309,S0257,SUB0806,2026-04-17,Present
38310,S0559,SUB0764,2026-06-22,Leave
38311,S0270,SUB0870,2025-11-24,Present
38312,S0292,SUB0158,2026-03-31,Absent
38313,S0985,SUB0735,2025-11-18,Absent
38314,S0857,SUB0485,2025-09-24,Present
38315,S0705,SUB0420,2025-10-09,Present
38316,S0504,SUB0251,2025-10-18,Leave
38317,S0942,SUB0115,2025-09-17,Leave
38318,S0298,SUB0069,2025-12-12,Leave
38319,S0248,SUB0659,2025-12-13,Absent
38320,S0796,SUB0840,2025-10-21,Leave
38321,S0991,SUB0748,2025-10-04,Present
38322,S0173,SUB0191,2025-11-15,Absent
38323,S0089,SUB0385,2025-09-01,Absent
38324,S0788,SUB0419,2025-08-22,Present
38325,S0086,SUB0103,2025-10-11,Present
38326,S0447,SUB0141,2025-10-03,Leave
38327,S0177,SUB0058,2025-10-05,Absent
38328,S0286,SUB0527,2026-03-07,Present
38329,S0219,SUB0063,2026-05-21,Absent
38330,S0939,SUB0455,2026-03-17,Present
38331,S0746,SUB0256,2026-01-20,Leave
38332,S0738,SUB0211,2026-04-07,Present
38333,S0028,SUB0764,2026-06-10,Present
38334,S0575,SUB0239,2026-02-05,Absent
38335,S0611,SUB0109,2025-11-02,Present
38336,S0928,SUB0005,2025-08-23,Present
38337,S0748,SUB0087,2026-05-29,Present
38338,S0019,SUB0576,2025-08-10,Present
38339,S0494,SUB0972,2025-08-25,Absent
38340,S0080,SUB0020,2025-08-13,Absent
38341,S0913,SUB0565,2026-04-24,Absent
38342,S0240,SUB0697,2026-03-22,Leave
38343,S0904,SUB0625,2026-02-15,Present
38344,S0951,SUB0284,2026-07-05,Absent
38345,S0573,SUB0086,2025-08-23,Present
38346,S0061,SUB0468,2026-02-17,Present
38347,S0366,SUB0542,2025-11-08,Absent
38348,S0330,SUB0246,2026-04-23,Absent
38349,S0687,SUB0272,2026-02-15,Leave
38350,S0235,SUB0892,2026-05-12,Present
38351,S0875,SUB0367,2026-03-02,Absent
38352,S0638,SUB0292,2026-02-11,Present
38353,S0254,SUB0110,2025-12-26,Present
38354,S0551,SUB0877,2026-06-05,Leave
38355,S0161,SUB0704,2025-11-01,Leave
38356,S0089,SUB0271,2026-04-14,Leave
38357,S0229,SUB0574,2026-03-05,Present
38358,S0731,SUB0742,2026-05-30,Absent
38359,S0894,SUB0839,2025-09-08,Present
38360,S0181,SUB0504,2026-03-14,Present
38361,S0146,SUB0648,2026-05-26,Absent
38362,S0805,SUB0451,2026-03-02,Absent
38363,S0988,SUB0990,2026-05-18,Leave
38364,S0916,SUB0444,2026-03-25,Present
38365,S0319,SUB0668,2025-09-25,Leave
38366,S0856,SUB0191,2025-11-30,Absent
38367,S0300,SUB0338,2025-10-30,Absent
38368,S0465,SUB0810,2026-06-08,Leave
38369,S0407,SUB0962,2025-11-15,Leave
38370,S0356,SUB0797,2026-03-17,Absent
38371,S0869,SUB0622,2025-09-01,Leave
38372,S0080,SUB0147,2025-10-21,Absent
38373,S0099,SUB0621,2026-02-03,Absent
38374,S0438,SUB0060,2025-12-27,Absent
38375,S0991,SUB0884,2026-04-23,Leave
38376,S0488,SUB0185,2026-02-27,Absent
38377,S0459,SUB0749,2025-08-14,Present
38378,S0593,SUB0416,2026-02-20,Absent
38379,S0747,SUB0102,2026-07-11,Absent
38380,S0450,SUB0232,2026-01-16,Absent
38381,S0351,SUB0481,2025-10-05,Present
38382,S0458,SUB0916,2026-05-22,Absent
38383,S0806,SUB0023,2026-01-31,Present
38384,S0726,SUB0504,2026-03-07,Leave
38385,S0828,SUB0583,2025-10-17,Present
38386,S0040,SUB0965,2025-10-30,Absent
38387,S0438,SUB0750,2026-07-10,Absent
38388,S0699,SUB0047,2026-02-15,Absent
38389,S0712,SUB0342,2025-11-13,Present
38390,S0495,SUB0663,2025-12-10,Present
38391,S0962,SUB0995,2026-03-13,Present
38392,S0898,SUB0263,2026-01-20,Absent
38393,S0415,SUB0006,2026-02-25,Leave
38394,S0378,SUB0406,2026-05-04,Absent
38395,S0682,SUB0466,2025-11-13,Present
38396,S0127,SUB0462,2025-12-11,Absent
38397,S0359,SUB0053,2026-02-03,Leave
38398,S0814,SUB0626,2026-04-18,Absent
38399,S0529,SUB0507,2026-05-21,Absent
38400,S0569,SUB0275,2025-10-12,Leave
38401,S0615,SUB0095,2026-01-20,Absent
38402,S0844,SUB0400,2025-12-24,Leave
38403,S0734,SUB0218,2025-10-22,Absent
38404,S0728,SUB0802,2026-01-23,Absent
38405,S0343,SUB0295,2025-12-18,Absent
38406,S0511,SUB0950,2025-09-20,Leave
38407,S0810,SUB0197,2026-06-11,Leave
38408,S0715,SUB0075,2026-07-09,Present
38409,S0642,SUB0737,2025-11-10,Leave
38410,S0900,SUB0504,2026-07-15,Leave
38411,S0041,SUB0602,2025-12-07,Leave
38412,S0929,SUB0727,2025-12-05,Leave
38413,S0806,SUB0703,2026-01-28,Present
38414,S0588,SUB0017,2026-05-21,Present
38415,S0460,SUB0950,2025-09-20,Absent
38416,S0081,SUB0122,2025-10-15,Leave
38417,S0690,SUB0592,2026-03-27,Absent
38418,S0914,SUB0994,2025-09-01,Leave
38419,S0589,SUB0509,2026-03-23,Leave
38420,S0480,SUB0836,2026-03-03,Present
38421,S0031,SUB0221,2026-06-17,Absent
38422,S0183,SUB0748,2025-08-24,Leave
38423,S0971,SUB0416,2025-11-30,Present
38424,S0663,SUB0437,2025-09-27,Absent
38425,S0910,SUB0922,2025-11-01,Present
38426,S0670,SUB0594,2026-03-07,Present
38427,S0299,SUB0645,2026-01-16,Leave
38428,S0179,SUB1000,2026-03-08,Present
38429,S0596,SUB0757,2026-02-21,Present
38430,S0724,SUB0035,2026-05-10,Present
38431,S0033,SUB0877,2025-12-24,Leave
38432,S0623,SUB0090,2025-10-08,Present
38433,S0211,SUB0612,2026-06-04,Present
38434,S0715,SUB0682,2026-01-16,Leave
38435,S0545,SUB0233,2025-10-15,Present
38436,S0093,SUB0705,2026-06-01,Leave
38437,S0174,SUB0576,2026-06-17,Present
38438,S0322,SUB0980,2026-01-02,Absent
38439,S0846,SUB0976,2025-11-04,Absent
38440,S0123,SUB0897,2025-11-04,Absent
38441,S0418,SUB0863,2026-04-28,Present
38442,S0831,SUB0563,2026-04-02,Leave
38443,S0646,SUB0485,2026-02-26,Absent
38444,S0117,SUB0485,2026-06-30,Leave
38445,S0483,SUB0540,2026-06-10,Absent
38446,S0716,SUB0124,2026-04-05,Leave
38447,S0424,SUB0822,2025-12-09,Absent
38448,S0908,SUB0409,2026-03-08,Leave
38449,S0200,SUB0350,2026-03-14,Present
38450,S0392,SUB0009,2026-03-13,Present
38451,S0190,SUB0166,2025-10-17,Present
38452,S0145,SUB0126,2025-11-21,Present
38453,S0730,SUB0565,2025-12-08,Absent
38454,S0291,SUB0426,2026-01-01,Leave
38455,S0241,SUB0197,2025-12-16,Present
38456,S0774,SUB0324,2026-03-04,Leave
38457,S0884,SUB0873,2025-11-24,Absent
38458,S0087,SUB0157,2026-06-25,Leave
38459,S0282,SUB0230,2026-02-02,Leave
38460,S0836,SUB0698,2026-04-04,Present
38461,S0190,SUB0052,2026-05-29,Leave
38462,S0287,SUB0629,2026-04-15,Leave
38463,S0417,SUB0349,2026-04-09,Present
38464,S0206,SUB0142,2025-09-09,Leave
38465,S0335,SUB0139,2026-01-07,Absent
38466,S0552,SUB0960,2025-10-28,Leave
38467,S0608,SUB0529,2025-12-24,Present
38468,S0536,SUB0983,2026-04-30,Present
38469,S0147,SUB0170,2025-08-12,Absent
38470,S0531,SUB0876,2025-09-25,Leave
38471,S0588,SUB0115,2026-02-11,Present
38472,S0401,SUB0293,2026-07-07,Leave
38473,S0194,SUB0149,2025-08-05,Present
38474,S0385,SUB0860,2025-08-14,Present
38475,S0475,SUB0193,2025-09-04,Present
38476,S0875,SUB0670,2026-05-09,Leave
38477,S0599,SUB0159,2026-07-14,Present
38478,S0724,SUB0935,2025-07-21,Absent
38479,S0512,SUB0625,2026-03-16,Absent
38480,S0175,SUB0440,2025-09-30,Absent
38481,S0554,SUB0118,2025-10-27,Absent
38482,S0648,SUB0096,2026-07-02,Present
38483,S0422,SUB0891,2025-08-22,Leave
38484,S0575,SUB0428,2026-04-12,Leave
38485,S0812,SUB0119,2026-04-22,Absent
38486,S0200,SUB0831,2025-12-09,Absent
38487,S0372,SUB0771,2025-12-09,Present
38488,S0137,SUB0447,2025-08-18,Absent
38489,S0773,SUB0208,2025-10-14,Leave
38490,S0716,SUB0254,2025-07-19,Leave
38491,S0229,SUB0566,2025-12-23,Leave
38492,S0807,SUB0575,2026-06-01,Leave
38493,S0680,SUB0773,2025-07-26,Leave
38494,S0936,SUB0054,2026-05-26,Absent
38495,S0898,SUB0015,2026-06-23,Absent
38496,S0895,SUB0940,2026-02-17,Present
38497,S0805,SUB0076,2025-11-05,Leave
38498,S0639,SUB0379,2026-01-09,Absent
38499,S0711,SUB0570,2025-07-21,Absent
38500,S0746,SUB0771,2025-09-12,Absent
38501,S0250,SUB0905,2025-09-24,Leave
38502,S0764,SUB0978,2025-12-11,Present
38503,S0832,SUB0888,2025-11-20,Present
38504,S0666,SUB0846,2026-05-19,Leave
38505,S0165,SUB0065,2026-05-13,Present
38506,S0478,SUB0447,2025-12-24,Present
38507,S0656,SUB0655,2026-05-15,Leave
38508,S0447,SUB0477,2025-11-14,Leave
38509,S0995,SUB0950,2026-03-31,Absent
38510,S0073,SUB0658,2026-02-27,Leave
38511,S0194,SUB0290,2025-10-10,Present
38512,S0698,SUB0487,2026-06-06,Absent
38513,S0831,SUB0351,2026-03-10,Leave
38514,S0656,SUB0330,2026-06-09,Absent
38515,S0231,SUB0933,2025-11-27,Leave
38516,S0585,SUB0887,2026-07-04,Absent
38517,S0731,SUB0963,2026-05-10,Leave
38518,S0448,SUB0496,2026-05-15,Absent
38519,S0595,SUB0571,2025-08-24,Leave
38520,S0661,SUB0030,2025-12-06,Present
38521,S0773,SUB0238,2026-06-03,Present
38522,S0856,SUB0760,2026-05-08,Leave
38523,S0670,SUB0968,2026-05-20,Absent
38524,S0244,SUB0494,2025-10-28,Absent
38525,S0324,SUB0987,2026-05-30,Present
38526,S0260,SUB0163,2026-06-18,Leave
38527,S0696,SUB0779,2026-05-08,Absent
38528,S0636,SUB0196,2025-08-18,Leave
38529,S0458,SUB0403,2026-05-15,Present
38530,S0875,SUB0741,2026-04-24,Present
38531,S0468,SUB0610,2025-09-28,Absent
38532,S0589,SUB0888,2025-07-18,Absent
38533,S0671,SUB0495,2025-09-22,Absent
38534,S0160,SUB0086,2026-01-01,Present
38535,S0241,SUB0032,2026-04-27,Absent
38536,S0231,SUB0417,2026-02-16,Leave
38537,S0053,SUB0048,2025-10-15,Absent
38538,S0513,SUB0509,2025-09-09,Absent
38539,S0366,SUB0289,2026-05-22,Leave
38540,S0933,SUB0427,2026-04-11,Present
38541,S0774,SUB0445,2026-06-20,Leave
38542,S0982,SUB0441,2025-12-19,Leave
38543,S0236,SUB0318,2026-04-04,Leave
38544,S0672,SUB0207,2026-04-07,Leave
38545,S0933,SUB0470,2025-09-26,Absent
38546,S0553,SUB0169,2026-02-21,Leave
38547,S0412,SUB0306,2025-11-16,Leave
38548,S0498,SUB0329,2025-10-08,Present
38549,S0110,SUB0150,2026-04-01,Leave
38550,S0229,SUB0355,2026-02-04,Present
38551,S0546,SUB0426,2026-01-06,Absent
38552,S0332,SUB0574,2025-08-12,Absent
38553,S0743,SUB0329,2026-05-16,Leave
38554,S0931,SUB0576,2026-04-15,Leave
38555,S0815,SUB0687,2025-08-20,Present
38556,S0713,SUB0001,2025-08-29,Leave
38557,S0312,SUB0004,2025-12-09,Present
38558,S0222,SUB0678,2026-03-13,Absent
38559,S0981,SUB0632,2025-12-09,Leave
38560,S0077,SUB0166,2025-11-10,Present
38561,S0993,SUB0134,2026-05-29,Absent
38562,S0354,SUB0537,2025-07-19,Present
38563,S0217,SUB0984,2026-05-27,Leave
38564,S0326,SUB0183,2026-03-04,Absent
38565,S0572,SUB0535,2026-01-22,Present
38566,S0964,SUB0112,2025-08-23,Absent
38567,S0911,SUB0001,2026-03-23,Present
38568,S0643,SUB0402,2026-03-27,Leave
38569,S0696,SUB0807,2025-12-29,Present
38570,S0769,SUB0784,2026-01-01,Leave
38571,S0149,SUB0285,2026-01-27,Present
38572,S0404,SUB0338,2026-03-22,Leave
38573,S0890,SUB0328,2026-02-09,Present
38574,S0792,SUB0140,2025-10-25,Absent
38575,S0813,SUB0979,2025-10-08,Leave
38576,S0506,SUB0933,2025-09-13,Present
38577,S0537,SUB0839,2025-11-06,Leave
38578,S0569,SUB0320,2026-03-09,Leave
38579,S0567,SUB0351,2026-05-24,Absent
38580,S0773,SUB0079,2025-07-17,Absent
38581,S0887,SUB0402,2025-10-30,Present
38582,S0125,SUB0593,2026-03-31,Absent
38583,S0807,SUB0281,2026-02-13,Absent
38584,S0745,SUB0665,2025-09-11,Leave
38585,S0533,SUB0412,2026-06-05,Absent
38586,S0032,SUB0006,2026-02-04,Present
38587,S0138,SUB0245,2026-05-16,Present
38588,S0647,SUB0319,2025-10-12,Present
38589,S0624,SUB0189,2025-09-12,Absent
38590,S0073,SUB0037,2025-12-02,Absent
38591,S0679,SUB0454,2026-01-18,Absent
38592,S0650,SUB0271,2025-08-13,Present
38593,S0427,SUB0380,2026-06-12,Absent
38594,S0980,SUB0500,2026-01-19,Absent
