result_id,student_id,subject_id,marks,grade,year,semester
7950,S0975,SUB0617,69,B+,2023,4
7951,S0891,SUB0506,70,F,2024,4
7952,S0589,SUB0080,61,B,2023,6
7953,S0982,SUB0465,89,F,2023,8
7954,S0680,SUB0279,45,C,2026,2
7955,S0335,SUB0974,99,B+,2025,2
7956,S0502,SUB0553,49,A,2023,8
7957,S0460,SUB0271,86,A,2025,7
7958,S0002,SUB0585,41,B+,2025,6
7959,S0153,SUB0694,93,A+,2025,6
7960,S0164,SUB0173,97,B,2022,1
7961,S0226,SUB0327,37,D,2026,3
7962,S0957,SUB0311,61,B+,2022,6
7963,S0796,SUB0241,94,B+,2026,4
7964,S0750,SUB0574,70,D,2024,3
7965,S0788,SUB0106,91,F,2023,3
7966,S0227,SUB0199,61,F,2024,8
7967,S0720,SUB0066,88,A+,2026,1
7968,S0983,SUB0205,90,A+,2025,7
7969,S0691,SUB0244,59,C,2024,1
7970,S0773,SUB0008,86,B+,2023,3
7971,S0841,SUB0223,63,D,2023,3
7972,S0385,SUB0206,82,B,2022,7
7973,S0669,SUB0498,56,B+,2026,6
7974,S0552,SUB0753,40,A,2023,1
7975,S0382,SUB0221,39,A,2025,2
7976,S0803,SUB0243,42,A+,2025,4
7977,S0959,SUB0614,89,A,2023,4
7978,S0385,SUB0486,89,A+,2022,4
7979,S0289,SUB0577,82,C,2026,5
7980,S0620,SUB0773,67,C,2026,7
7981,S0905,SUB0345,82,B,2026,5
7982,S0836,SUB0572,46,D,2023,6
7983,S0298,SUB0431,69,A,2022,4
7984,S0947,SUB0759,35,F,2024,8
7985,S0011,SUB0783,45,A,2022,1
7986,S0213,SUB0690,62,A+,2025,3
7987,S0949,SUB0589,88,B,2022,6
7988,S0433,SUB0920,69,B+,2026,6
7989,S0974,SUB0248,86,B,2025,1
7990,S0568,SUB0983,50,B+,2026,3
7991,S0638,SUB0720,79,A+,2023,7
7992,S0969,SUB0465,86,A,2022,6
7993,S0318,SUB0023,54,D,2024,5
7994,S0095,SUB0852,62,C,2022,4
7995,S0544,SUB0988,60,F,2023,2
7996,S0561,SUB0010,81,F,2024,3
7997,S0253,SUB0337,70,A,2024,3
7998,S0527,SUB0518,74,B+,2023,7
7999,S0379,SUB0848,97,D,2022,7
8000,S0475,SUB0552,68,A+,2022,4
8001,S0792,SUB0991,56,B+,2022,3
8002,S0459,SUB0468,51,D,2022,3
8003,S0186,SUB0993,65,B+,2022,1
8004,S0764,SUB0920,77,C,2022,8
8005,S0165,SUB0715,75,D,2024,4
8006,S0435,SUB0475,58,D,2023,4
8007,S0982,SUB0252,70,C,2025,4
8008,S0468,SUB0890,96,F,2023,2
8009,S0980,SUB0924,78,C,2026,5
8010,S0333,SUB0402,89,B,2024,1
8011,S0358,SUB0590,39,B+,2026,4
8012,S0478,SUB0206,78,A,2022,3
8013,S0637,SUB0425,41,A,2025,6
8014,S0322,SUB0585,50,B,2024,1
8015,S0321,SUB0520,91,A+,2026,6
8016,S0932,SUB0306,83,D,2022,4
8017,S0440,SUB0258,60,C,2026,5
8018,S0760,SUB0683,94,B+,2025,5
8019,S0777,SUB0093,73,D,2023,5
8020,S0152,SUB0371,89,D,2023,7
8021,S0958,SUB0264,100,A,2024,7
8022,S0590,SUB0350,70,D,2025,5
8023,S0158,SUB1000,48,B,2025,8
8024,S0482,SUB0778,38,C,2022,1
8025,S0400,SUB0154,96,B+,2022,5
8026,S0374,SUB0609,37,C,2023,8
8027,S0878,SUB0671,85,F,2025,4
8028,S0588,SUB0526,100,B,2022,1
8029,S0929,SUB0543,81,A,2023,2
8030,S0639,SUB0651,80,A,2024,1
8031,S0911,SUB0624,55,B+,2024,5
8032,S0359,SUB0047,56,F,2025,8
8033,S0437,SUB0392,73,C,2022,8
8034,S0826,SUB0330,56,A,2023,3
8035,S0586,SUB0607,74,C,2025,2
8036,S0071,SUB0886,90,B,2023,1
8037,S0981,SUB0879,85,B,2023,8
8038,S0419,SUB0950,38,A,2023,5
8039,S0372,SUB0041,73,A,2024,5
8040,S0431,SUB0953,90,D,2025,4
8041,S0980,SUB0317,73,A,2022,6
8042,S0270,SUB0715,64,C,2026,3
8043,S0813,SUB0629,81,F,2023,6
8044,S0367,SUB0845,51,C,2022,3
8045,S0427,SUB0313,72,D,2024,7
8046,S0556,SUB0145,50,C,2023,7
8047,S0435,SUB0192,79,C,2022,4
8048,S0225,SUB0342,62,B+,2024,3
8049,S0394,SUB0107,56,B,2025,2
8050,S0618,SUB0263,90,F,2026,4
8051,S0467,SUB0682,66,D,2026,2
8052,S0971,SUB0854,97,B+,2026,8
8053,S0097,SUB0751,65,B,2024,6
8054,S0699,SUB0360,49,B+,2022,7
8055,S0181,SUB0006,69,D,2025,4
8056,S0556,SUB0108,94,A,2024,2
8057,S0174,SUB0627,76,A,2026,4
8058,S0873,SUB0751,40,A,2025,8
8059,S0223,SUB0240,38,F,2026,5
8060,S0124,SUB0470,35,C,2024,4
8061,S0186,SUB0785,81,A+,2023,5
8062,S0472,SUB0766,70,B,2023,7
8063,S0115,SUB0288,73,B+,2024,6
8064,S0700,SUB0757,69,A,2023,7
8065,S0818,SUB0780,92,C,2024,2
8066,S0198,SUB0556,43,B,2025,8
8067,S0389,SUB0094,75,A+,2024,3
8068,S0526,SUB0784,44,F,2023,7
8069,S0935,SUB0587,71,B+,2025,3
8070,S0958,SUB0627,39,A,2022,2
8071,S0995,SUB0800,100,B+,2026,5
8072,S0844,SUB0936,74,B,2026,4
8073,S0979,SUB0938,69,C,2025,4
8074,S0490,SUB0468,96,F,2024,6
8075,S0807,SUB0563,72,A,2026,4
8076,S0370,SUB0830,81,C,2024,5
8077,S0327,SUB0442,86,A+,2025,2
8078,S0585,SUB0703,39,B+,2025,6
8079,S0711,SUB0220,60,B+,2023,2
8080,S0715,SUB0913,38,C,2026,3
8081,S0633,SUB0293,56,B+,2024,2
8082,S0861,SUB0764,71,A+,2023,4
8083,S0512,SUB0241,82,A,2026,7
8084,S0985,SUB0160,75,F,2026,3
8085,S0165,SUB0557,45,A,2025,6
8086,S0750,SUB0741,87,B+,2022,2
8087,S0366,SUB0127,86,C,2022,4
8088,S0112,SUB0689,68,C,2025,3
8089,S0348,SUB0475,83,B+,2023,8
8090,S0463,SUB0323,71,F,2025,3
8091,S0796,SUB0122,100,B,2023,4
8092,S0121,SUB0636,66,A+,2022,5
8093,S0421,SUB0256,57,D,2026,7
8094,S0133,SUB0022,80,C,2022,8
8095,S0532,SUB0809,92,D,2023,2
8096,S0393,SUB0943,66,F,2026,4
8097,S0384,SUB0472,59,B+,2024,7
8098,S0962,SUB0937,69,C,2025,4
8099,S0569,SUB0327,85,B,2023,1
8100,S0896,SUB0175,65,A,2022,7
8101,S0874,SUB0821,52,D,2026,7
8102,S0931,SUB0568,44,C,2023,7
8103,S0744,SUB0533,48,F,2022,3
8104,S0299,SUB0467,78,C,2026,7
8105,S0517,SUB0642,75,D,2025,7
8106,S0172,SUB0855,51,D,2025,4
8107,S0581,SUB0408,40,D,2025,5
8108,S0929,SUB0561,71,B,2022,1
8109,S0725,SUB0449,68,D,2023,6
8110,S0010,SUB0193,65,D,2026,3
8111,S0666,SUB0201,52,F,2025,8
8112,S0387,SUB0882,53,A+,2023,5
8113,S0416,SUB0295,66,B+,2025,3
8114,S0213,SUB0393,81,A+,2024,1
8115,S0795,SUB0074,66,F,2025,7
8116,S0918,SUB0733,69,B,2023,3
8117,S0974,SUB0032,90,D,2023,2
8118,S0284,SUB0400,42,B+,2025,6
8119,S0258,SUB0305,72,C,2022,8
8120,S0778,SUB0589,51,D,2024,2
8121,S0813,SUB0348,81,A,2022,7
8122,S0704,SUB0070,77,C,2023,1
8123,S0083,SUB0097,47,A+,2026,1
8124,S0714,SUB0108,70,B+,2023,5
8125,S0649,SUB0561,70,C,2022,1
8126,S0687,SUB0270,45,A+,2025,4
8127,S0843,SUB0189,87,A,2022,1
8128,S0851,SUB0864,77,C,2026,2
8129,S0283,SUB0501,99,B+,2025,6
8130,S0615,SUB0452,37,F,2024,6
8131,S0976,SUB0860,47,D,2024,8
8132,S0204,SUB0149,48,C,2024,1
8133,S0506,SUB0709,96,B,2023,6
8134,S0615,SUB0825,62,D,2022,4
8135,S0901,SUB0039,53,A+,2026,7
8136,S0252,SUB0103,84,D,2025,7
8137,S0017,SUB0566,50,C,2025,4
8138,S0591,SUB0779,73,C,2022,4
8139,S0989,SUB0784,49,D,2025,2
8140,S0905,SUB0334,55,A+,2024,1
8141,S0716,SUB0396,80,B+,2024,6
8142,S0728,SUB0414,46,B,2024,1
8143,S0679,SUB0677,72,B+,2023,5
8144,S0247,SUB0461,100,C,2022,7
8145,S0806,SUB0883,56,A,2025,7
8146,S0090,SUB0481,65,F,2022,4
8147,S0566,SUB0881,48,A,2025,1
8148,S0125,SUB0785,73,F,2023,2
8149,S0264,SUB0004,90,D,2023,6
8150,S0490,SUB0194,90,C,2026,2
8151,S0259,SUB0954,70,B,2025,4
8152,S0758,SUB0930,59,F,2026,8
8153,S0876,SUB0283,55,A+,2026,1
8154,S0072,SUB0672,46,B+,2026,5
8155,S0069,SUB0871,53,A,2023,3
8156,S0280,SUB0031,39,B,2025,1
8157,S0128,SUB0537,66,F,2023,2
8158,S0309,SUB0905,87,F,2022,8
8159,S0995,SUB0852,54,F,2024,7
8160,S0858,SUB0964,77,B,2022,2
8161,S0744,SUB0593,79,B,2025,7
8162,S0514,SUB0918,86,A,2024,7
8163,S0539,SUB0664,59,D,2022,3
8164,S0752,SUB0254,61,D,2025,3
8165,S0674,SUB0188,70,C,2022,4
8166,S0902,SUB0026,80,F,2022,5
8167,S0731,SUB0285,84,B,2025,3
8168,S0663,SUB0803,97,A,2026,3
8169,S0795,SUB0867,75,D,2022,8
8170,S0040,SUB0818,55,A,2023,4
8171,S0038,SUB0321,38,B+,2026,6
8172,S0545,SUB0902,59,A+,2022,6
8173,S0052,SUB0916,98,B,2022,3
8174,S0823,SUB0604,36,A+,2022,7
8175,S0031,SUB0677,78,F,2025,6
8176,S0677,SUB0721,38,B,2022,6
8177,S0597,SUB0025,89,B,2022,2
8178,S0464,SUB0306,77,A+,2022,4
8179,S0567,SUB0960,83,B,2024,7
8180,S0819,SUB0541,69,B,2026,2
8181,S0225,SUB0290,43,F,2024,1
8182,S0492,SUB0960,67,A,2026,1
8183,S0156,SUB0497,39,C,2026,5
8184,S0971,SUB0199,64,A+,2022,2
8185,S0253,SUB0382,73,B,2022,5
8186,S0783,SUB0305,76,C,2026,6
8187,S0396,SUB0888,67,F,2024,6
8188,S0522,SUB0174,72,B+,2025,8
8189,S0728,SUB0200,99,A+,2024,3
8190,S0311,SUB0009,91,F,2024,2
8191,S0693,SUB0940,74,F,2023,4
8192,S0114,SUB0460,79,D,2026,4
8193,S0616,SUB0704,91,B,2024,3
8194,S0518,SUB0210,35,C,2024,2
8195,S0726,SUB0176,87,D,2026,8
8196,S0598,SUB0701,93,B+,2022,5
8197,S0175,SUB0497,62,C,2022,4
8198,S0351,SUB0071,49,B,2026,7
8199,S0216,SUB0932,47,F,2023,4
8200,S0927,SUB0168,98,A+,2022,4
8201,S0362,SUB0871,78,A,2023,6
8202,S0681,SUB0952,62,C,2023,6
8203,S0684,SUB0089,74,A,2024,2
8204,S0519,SUB0650,79,A+,2023,7
8205,S0893,SUB0568,43,F,2024,5
8206,S0923,SUB0519,52,D,2026,6
8207,S0903,SUB0998,93,B+,2025,3
8208,S0447,SUB0924,58,C,2024,4
8209,S0358,SUB0997,90,B,2023,4
8210,S0178,SUB0332,74,A+,2022,3
8211,S0145,SUB0173,40,A+,2026,3
8212,S0297,SUB0911,93,C,2022,1
8213,S0359,SUB0435,98,F,2022,8
8214,S0303,SUB0814,82,A+,2023,2
8215,S0595,SUB0302,58,F,2022,1
8216,S0472,SUB0452,65,D,2022,8
8217,S0507,SUB0815,91,F,2024,8
8218,S0283,SUB0088,97,B+,2024,6
8219,S0486,SUB0395,42,F,2023,7
8220,S0930,SUB0706,41,B+,2022,5
8221,S0750,SUB0324,81,A,2025,6
8222,S0005,SUB0650,59,B+,2024,2
8223,S0999,SUB0207,81,B,2025,8
8224,S0691,SUB0767,49,B+,2022,7
8225,S0713,SUB0423,45,B+,2022,4
8226,S0058,SUB0466,43,A+,2024,1
8227,S0591,SUB0323,87,A+,2025,4
8228,S0866,SUB0387,90,B+,2022,6
8229,S0266,SUB0815,83,A+,2023,2
8230,S0765,SUB0583,43,A,2022,1
8231,S0436,SUB0400,48,B+,2025,1
8232,S0844,SUB0943,70,A+,2026,1
8233,S0404,SUB0322,51,B,2024,7
8234,S0948,SUB0633,87,B,2025,5
8235,S0166,SUB0356,49,B+,2025,5
8236,S0309,SUB0459,42,D,2026,4
8237,S0709,SUB0615,85,F,2022,5
8238,S0839,SUB0561,100,A+,2024,6
8239,S0937,SUB0277,44,C,2023,1
8240,S0672,SUB0783,96,B+,2022,6
8241,S0279,SUB0639,97,A+,2025,7
8242,S0600,SUB0842,44,B,2023,7
8243,S0587,SUB0606,99,B+,2026,7
8244,S0264,SUB0800,36,D,2025,2
8245,S0958,SUB0567,39,B,2026,1
8246,S0622,SUB0603,52,B+,2026,5
8247,S0213,SUB0015,43,A+,2024,5
8248,S0782,SUB0985,52,D,2022,3
8249,S0423,SUB0268,54,B,2025,3
8250,S0298,SUB0095,78,B,2026,8
8251,S0694,SUB0382,64,A,2024,4
8252,S0378,SUB0401,43,B+,2026,5
8253,S0650,SUB0221,95,B+,2023,1
8254,S0918,SUB0046,58,F,2026,7
8255,S0875,SUB0370,86,C,2026,8
8256,S0641,SUB0381,65,C,2025,6
8257,S0777,SUB0276,92,D,2025,3
8258,S0801,SUB0881,56,D,2024,3
8259,S0931,SUB0168,80,F,2023,5
8260,S0567,SUB0663,49,D,2023,2
8261,S0241,SUB0445,45,D,2026,5
8262,S0806,SUB0561,45,F,2022,7
8263,S0311,SUB0648,91,A+,2026,7
8264,S0297,SUB0242,84,D,2024,7
8265,S0780,SUB0978,36,A+,2024,4
8266,S0216,SUB0041,54,A,2023,7
8267,S0894,SUB0997,93,B+,2024,4
8268,S0158,SUB0048,51,A+,2025,1
8269,S0985,SUB0503,69,C,2023,3
8270,S0408,SUB0390,83,B,2023,3
8271,S0791,SUB0871,58,A,2022,7
8272,S0719,SUB0398,97,A+,2026,2
8273,S0201,SUB0304,42,B+,2025,7
8274,S0599,SUB0795,59,B,2022,6
8275,S0636,SUB0079,66,A+,2023,7
8276,S0033,SUB0727,78,A+,2023,7
8277,S0101,SUB0378,74,B+,2022,3
8278,S0029,SUB0223,65,B+,2024,8
8279,S0568,SUB0971,45,B,2025,6
8280,S0279,SUB0062,85,A,2024,5
8281,S0607,SUB0963,60,D,2023,7
8282,S0447,SUB0040,51,F,2022,1
8283,S0250,SUB0204,43,B+,2023,6
8284,S0143,SUB0395,68,C,2026,1
8285,S0716,SUB0823,50,D,2025,6
8286,S0857,SUB0374,86,A+,2025,8
8287,S0449,SUB0004,65,D,2024,5
8288,S0715,SUB0047,69,B+,2023,2
8289,S0520,SUB0536,97,A+,2022,6
8290,S0616,SUB0321,47,A+,2025,3
8291,S0566,SUB0257,65,D,2022,5
8292,S0647,SUB0781,70,B+,2022,2
8293,S0365,SUB0312,52,B,2026,8
8294,S0018,SUB0094,69,D,2023,1
8295,S0781,SUB0047,52,A+,2024,8
8296,S0852,SUB0079,43,B,2026,1
8297,S0541,SUB0613,38,B,2024,8
8298,S0563,SUB0016,69,C,2022,2
8299,S0761,SUB0600,79,A,2022,3
8300,S0693,SUB0084,77,A+,2025,3
8301,S0969,SUB0156,55,A+,2025,3
8302,S0573,SUB0333,88,F,2026,1
8303,S0610,SUB0296,88,A,2025,7
8304,S0288,SUB0916,82,F,2023,7
8305,S0509,SUB0023,55,F,2024,6
8306,S0949,SUB0282,73,B+,2023,3
8307,S0808,SUB0175,43,B+,2026,5
8308,S0763,SUB0996,59,A,2024,1
8309,S0690,SUB0935,89,F,2024,8
8310,S0098,SUB0155,40,A,2022,6
8311,S0925,SUB0023,58,F,2022,1
8312,S0885,SUB0323,96,A+,2025,2
8313,S0588,SUB0739,69,A,2024,3
8314,S0610,SUB0730,50,B,2025,6
8315,S0700,SUB0659,36,A+,2022,5
8316,S0132,SUB0955,36,B,2023,6
8317,S0670,SUB0100,61,B+,2022,3
8318,S0351,SUB0970,68,D,2025,5
8319,S0700,SUB0086,67,D,2022,8
8320,S0983,SUB0594,66,F,2022,7
8321,S0947,SUB0998,80,B+,2022,3
8322,S0444,SUB0117,82,F,2024,1
8323,S0596,SUB0777,86,A+,2024,7
8324,S0316,SUB0281,63,C,2026,6
8325,S0393,SUB0953,56,D,2024,2
8326,S0086,SUB0104,45,B+,2025,1
8327,S0389,SUB0867,46,C,2023,4
8328,S0757,SUB0100,96,B,2024,7
8329,S0894,SUB0244,48,B,2023,6
8330,S0428,SUB0475,89,A+,2023,4
8331,S0404,SUB0298,73,F,2023,5
8332,S0255,SUB0834,86,A+,2026,8
8333,S0701,SUB0674,75,A,2024,8
8334,S0236,SUB0342,61,B+,2023,3
8335,S0872,SUB1000,75,B,2026,2
8336,S0440,SUB0397,88,D,2026,2
8337,S0250,SUB0193,70,A+,2025,3
8338,S0143,SUB0289,59,F,2024,5
8339,S0789,SUB0050,66,B,2026,2
8340,S0828,SUB0958,65,C,2022,3
8341,S0047,SUB0545,39,B+,2024,6
8342,S0713,SUB0394,90,A,2022,2
8343,S0468,SUB0601,76,A+,2026,2
8344,S0450,SUB0368,99,F,2023,2
8345,S0553,SUB0666,48,B+,2022,8
8346,S0646,SUB0120,83,D,2023,4
8347,S0414,SUB0067,46,F,2022,4
8348,S0167,SUB0839,71,F,2026,5
8349,S0684,SUB0641,52,C,2022,5
8350,S0865,SUB0304,81,A+,2023,2
8351,S0898,SUB0232,60,C,2024,8
8352,S0580,SUB0354,76,A+,2024,1
8353,S0546,SUB0497,57,D,2022,1
8354,S0804,SUB0865,59,B+,2022,6
8355,S0035,SUB0305,79,B+,2024,3
8356,S0650,SUB0772,60,C,2022,3
8357,S0029,SUB0740,73,A+,2024,1
8358,S0037,SUB0863,50,F,2026,6
8359,S0813,SUB0867,98,B+,2025,5
8360,S0284,SUB0169,56,C,2023,4
8361,S0364,SUB0055,53,A,2026,7
8362,S0182,SUB0050,47,B+,2022,3
8363,S0561,SUB0202,43,A+,2026,7
8364,S0824,SUB0202,90,C,2026,7
8365,S0941,SUB0874,88,C,2025,1
8366,S0222,SUB0617,64,B,2025,4
8367,S0143,SUB0041,35,C,2023,4
8368,S0233,SUB0141,95,F,2025,3
8369,S0429,SUB0821,56,B,2024,6
8370,S0682,SUB0122,100,D,2022,3
8371,S0445,SUB0149,97,A+,2023,8
8372,S0882,SUB0320,70,A+,2026,7
8373,S0994,SUB0122,81,D,2022,3
8374,S0623,SUB0761,97,A+,2024,6
8375,S0778,SUB0599,84,B+,2025,8
8376,S0072,SUB0843,41,F,2023,7
8377,S0488,SUB0754,50,A+,2026,8
8378,S0067,SUB0193,42,C,2022,6
8379,S0448,SUB0345,64,B+,2023,8
8380,S0445,SUB0768,68,A+,2026,4
8381,S0415,SUB0166,41,B,2024,4
8382,S0410,SUB0739,94,B,2025,7
8383,S0389,SUB0951,79,F,2026,1
8384,S0034,SUB0105,88,B+,2024,2
8385,S0878,SUB0147,77,A+,2024,6
8386,S0767,SUB0115,54,A+,2023,7
8387,S0869,SUB0129,92,C,2022,5
8388,S0402,SUB0872,97,B,2025,4
8389,S0042,SUB0981,98,C,2023,8
8390,S0913,SUB0601,53,A,2022,5
8391,S0033,SUB0860,76,C,2026,6
8392,S0918,SUB0525,53,B+,2024,3
8393,S0919,SUB0181,75,D,2026,3
8394,S0820,SUB0203,75,C,2023,4
8395,S0738,SUB0670,63,F,2022,6
8396,S0143,SUB0848,55,B,2025,7
8397,S0162,SUB0312,58,B+,2025,4
8398,S0837,SUB0202,98,C,2026,6
8399,S0602,SUB0450,90,B+,2026,7
8400,S0332,SUB0888,48,D,2025,3
8401,S0367,SUB0192,49,D,2022,8
8402,S0624,SUB0795,77,F,2023,8
8403,S0801,SUB0361,66,A+,2023,8
8404,S0052,SUB0834,91,C,2023,3
8405,S0123,SUB0153,62,A+,2024,7
8406,S0632,SUB0670,80,F,2024,6
8407,S0249,SUB0587,67,A+,2025,8
8408,S0406,SUB0208,96,C,2024,2
8409,S0409,SUB0551,51,B,2024,6
8410,S0190,SUB0227,99,C,2026,6
8411,S0789,SUB0586,56,C,2023,2
8412,S0146,SUB0677,76,A,2022,6
8413,S0550,SUB0778,70,B,2024,2
8414,S0600,SUB0401,67,A+,2023,7
8415,S0402,SUB0352,91,B+,2025,5
8416,S0695,SUB0317,49,C,2022,4
8417,S0617,SUB0330,55,F,2024,7
8418,S0033,SUB0691,66,D,2023,7
8419,S0100,SUB0750,68,D,2022,3
8420,S0633,SUB0373,66,A+,2022,1
8421,S0397,SUB0186,93,B+,2026,1
8422,S0695,SUB0174,49,C,2025,7
8423,S0178,SUB0691,66,A+,2024,3
8424,S0689,SUB0350,67,B+,2025,3
8425,S0757,SUB0801,77,F,2024,8
8426,S0732,SUB0899,85,F,2026,4
8427,S0486,SUB0603,53,A,2026,6
8428,S0549,SUB0386,70,A,2025,1
8429,S0317,SUB0393,67,B+,2026,2
8430,S0979,SUB0002,79,C,2022,1
8431,S0822,SUB0580,85,D,2024,3
8432,S0816,SUB0248,70,A+,2024,2
8433,S0992,SUB0514,71,D,2025,7
8434,S0424,SUB0999,43,B,2025,4
8435,S0572,SUB0918,51,B+,2022,5
8436,S0943,SUB0304,87,A+,2023,2
8437,S0391,SUB0640,59,F,2022,5
8438,S0596,SUB0360,61,B+,2024,8
8439,S0804,SUB0244,43,C,2025,2
8440,S0553,SUB0344,89,C,2023,2
8441,S0287,SUB0699,50,C,2025,8
8442,S0663,SUB0208,66,A+,2025,6
8443,S0215,SUB0613,81,B,2025,8
8444,S0912,SUB0583,50,A,2025,4
8445,S0424,SUB0668,98,B,2022,1
8446,S0844,SUB0406,75,A,2025,7
8447,S0293,SUB0998,83,A,2022,7
8448,S0993,SUB0645,61,F,2022,3
8449,S0831,SUB0428,64,D,2023,4
8450,S0995,SUB0643,65,C,2025,2
8451,S0459,SUB0276,41,D,2024,8
8452,S0706,SUB0176,50,F,2024,1
8453,S0707,SUB0112,43,D,2024,7
8454,S0968,SUB0424,40,A,2023,5
8455,S0636,SUB0135,71,A,2022,3
8456,S0670,SUB0807,45,D,2024,1
8457,S0233,SUB0636,86,A+,2026,4
8458,S0826,SUB0925,55,A,2025,2
8459,S0030,SUB0886,69,B+,2025,3
8460,S0141,SUB0421,75,B,2022,1
8461,S0080,SUB0034,56,A,2026,6
8462,S0099,SUB0164,65,A,2022,8
8463,S0037,SUB0790,49,B,2024,6
8464,S0354,SUB0904,90,B,2023,1
8465,S0053,SUB0135,73,C,2024,8
8466,S0196,SUB0872,82,A,2026,7
8467,S0345,SUB0552,75,B+,2024,6
8468,S0675,SUB0324,84,A+,2025,6
8469,S0468,SUB0182,100,B,2025,6
8470,S0496,SUB0921,56,A+,2023,5
8471,S0799,SUB0282,56,A+,2026,3
8472,S0338,SUB0890,87,F,2026,5
8473,S0837,SUB0880,95,A+,2023,7
8474,S0069,SUB0796,38,A,2023,7
8475,S0663,SUB0752,79,F,2024,8
8476,S0336,SUB0064,45,C,2022,8
8477,S0474,SUB0415,63,F,2026,3
8478,S0308,SUB0309,91,B+,2025,7
8479,S0112,SUB0558,73,A,2025,7
8480,S0585,SUB0446,81,C,2022,1
8481,S0942,SUB0766,38,B,2022,1
8482,S0316,SUB0620,84,B,2026,3
8483,S0671,SUB0946,84,F,2024,7
8484,S0375,SUB0268,69,D,2026,2
8485,S0287,SUB0605,50,B,2023,3
8486,S0299,SUB0865,92,B,2022,6
8487,S0844,SUB0158,40,C,2025,4
8488,S0850,SUB0507,87,B,2025,7
8489,S0801,SUB0694,60,B+,2026,5
8490,S0219,SUB0278,86,D,2025,2
8491,S0176,SUB0661,82,B+,2026,4
8492,S0029,SUB0239,45,F,2024,2
8493,S0729,SUB0253,85,A,2022,7
8494,S0205,SUB0589,49,F,2026,4
8495,S0290,SUB0894,44,A,2022,6
8496,S0668,SUB0819,98,B,2025,6
8497,S0962,SUB0254,91,B+,2023,4
8498,S0200,SUB0796,57,C,2026,7
8499,S0040,SUB0660,42,F,2026,3
8500,S0859,SUB0384,49,A+,2024,3
8501,S0954,SUB0460,85,B+,2023,8
8502,S0747,SUB0517,50,B+,2022,6
8503,S0731,SUB0091,71,B+,2024,1
8504,S0774,SUB0162,67,F,2026,8
8505,S0362,SUB0466,48,A,2022,5
8506,S0033,SUB0336,37,B,2024,4
8507,S0972,SUB0401,83,A,2023,7
8508,S0082,SUB0597,82,B,2024,4
8509,S0419,SUB0760,43,D,2024,3
8510,S0334,SUB0746,46,B,2024,7
8511,S0350,SUB0552,88,A+,2023,3
8512,S0133,SUB0889,71,B,2026,5
8513,S0170,SUB0319,64,D,2024,8
8514,S0731,SUB0598,98,B+,2024,5
8515,S0360,SUB0454,44,D,2025,5
8516,S0235,SUB0147,37,A,2023,2
8517,S0868,SUB0851,82,A,2023,1
8518,S0297,SUB0634,48,C,2026,2
8519,S0265,SUB0962,58,A+,2023,8
8520,S0117,SUB0905,94,C,2022,7
8521,S0317,SUB0416,62,C,2022,1
8522,S0042,SUB0485,77,A,2024,6
8523,S0340,SUB0094,59,A,2022,6
8524,S0515,SUB0675,70,B,2024,6
8525,S0154,SUB0227,65,F,2023,1
8526,S0360,SUB0759,97,B+,2024,1
8527,S0445,SUB0296,51,B+,2024,8
8528,S0322,SUB0612,75,B+,2024,1
8529,S0601,SUB0487,57,A+,2022,8
8530,S0379,SUB0785,43,D,2023,1
8531,S0103,SUB0181,86,C,2022,7
8532,S0741,SUB0429,65,C,2024,2
8533,S0858,SUB0932,55,F,2024,3
8534,S0363,SUB0583,52,B,2026,1
8535,S0205,SUB0801,43,C,2023,3
8536,S0638,SUB0632,65,D,2025,8
8537,S0927,SUB0327,35,B,2025,2
8538,S0721,SUB0927,86,A+,2026,5
8539,S0875,SUB0854,72,F,2025,7
8540,S0961,SUB0945,55,D,2026,8
8541,S0860,SUB0712,85,D,2022,8
8542,S0173,SUB0680,85,B+,2026,3
8543,S0651,SUB0328,51,C,2022,8
8544,S0545,SUB0631,46,F,2026,2
8545,S0789,SUB0234,77,C,2022,4
8546,S0664,SUB0456,68,B+,2022,8
8547,S0865,SUB0857,80,F,2023,8
8548,S0253,SUB0156,43,B,2024,4
8549,S0281,SUB0825,71,A+,2026,3
8550,S0589,SUB0108,55,D,2024,8
8551,S0195,SUB0634,42,B+,2023,8
8552,S0555,SUB0400,86,B+,2022,1
8553,S0094,SUB0546,35,A+,2024,7
8554,S0032,SUB0009,36,B+,2023,7
8555,S0924,SUB0390,75,D,2025,8
8556,S0004,SUB0528,70,D,2023,3
8557,S0565,SUB0105,93,C,2026,3
8558,S0821,SUB0527,60,B,2023,8
8559,S0092,SUB0814,72,B+,2023,2
8560,S0176,SUB0962,82,A+,2023,7
8561,S0061,SUB0400,53,D,2026,8
8562,S0786,SUB0408,73,B,2023,8
8563,S0856,SUB0937,49,B,2023,8
8564,S0321,SUB0764,78,D,2024,8
8565,S0912,SUB0066,59,B,2023,2
8566,S0482,SUB0864,51,F,2024,7
8567,S0576,SUB0371,63,B,2025,2
8568,S0298,SUB0436,67,D,2024,5
8569,S0599,SUB0263,79,D,2026,1
8570,S0620,SUB0812,67,A,2024,6
8571,S0628,SUB0380,42,C,2025,6
8572,S0069,SUB0950,94,A,2024,5
8573,S0867,SUB0778,93,C,2024,4
8574,S0062,SUB0210,80,C,2024,2
8575,S0647,SUB0426,58,F,2022,2
